id,title,common_name,genre,year,language,path,language,rhythmic_density,num_notes,total_duration,avg_ioi,stdev_ioi,nPVI,periodicity,lz_complexity,norm_lz_complexity
1310,"You Tell Me Your Dream, I'll Tell You Mine",Charles N. Daniels,Pop,1910.0,English,"dataset/Albert_H._Brown-Charles_N._Daniels-Seymour_Rice/You_Tell_Me_Your_Dream,_I'll_Tell_You_Mine/You_Tell_Me_Your_Dream,_I'll_Tell_You_Mine.mxl",English,0.5707070707070707,113,198.0,1.0714285714285714,1.0983789968504198,26.845238095238077,2.087912087912088,40,0.35398230088495575
1331,Blue Moon,Lorenz Hart,Rock,1934.0,English,dataset/Lorenz_Hart/Blue_Moon/Blue_Moon.mxl,English,1.024,128,125.0,0.6470588235294118,0.8503094194699118,27.631546056742906,1.772727272727273,43,0.3359375
1333,Auld Lang Syne,[Traditional],Pop,,English,dataset/Robert_Burns-[Traditional]/Auld_Lang_Syne/Auld_Lang_Syne.mxl,English,0.8682170542635659,112,129.0,0.8445945945945946,0.7043574591363766,11.256971256971257,2.5337837837837838,35,0.3125
1344,You're Driving Me Crazy (What Did I Do?),Walter Donaldson,Pop,1920.0,English,dataset/Walter_Donaldson/You're_Driving_Me_Crazy_(What_Did_I_Do?)/You're_Driving_Me_Crazy_(What_Did_I_Do?).mxl,English,0.585,117,200.0,1.180722891566265,1.1938050769556712,41.33825944170767,2.3012048192771086,50,0.42735042735042733
1346,"Bring a Torch, Jeanette, Isabella",Edward Cuthbert Nunn,Pop,1891.0,English,"dataset/Edward_Cuthbert_Nunn/Bring_a_Torch,_Jeanette,_Isabella/Bring_a_Torch,_Jeanette,_Isabella.mxl",English,0.8169014084507042,116,142.0,0.9788732394366197,0.6865745741750066,28.1407867494824,1.9014084507042253,45,0.3879310344827586
1353,M-O-T-H-E-R (A Word That Means the World to Me),Theodore Morse,Pop,1915.0,English,dataset/Howard_Johnson-Theodore_Morse/M-O-T-H-E-R_(A_Word_That_Means_the_World_to_Me)/M-O-T-H-E-R_(A_Word_That_Means_the_World_to_Me).mxl,English,0.6176470588235294,84,136.0,0.9635036496350365,1.1677463423448058,28.674698795180728,1.8102189781021898,27,0.32142857142857145
1369,I'll Get By (As Long as I Have You),Roy Turk,Pop,1928.0,English,dataset/Fred_E._Ahlert-Roy_Turk/I'll_Get_By_(As_Long_as_I_Have_You)/I'll_Get_By_(As_Long_as_I_Have_You).mxl,English,0.618421052631579,94,152.0,0.9736842105263158,1.0170522103228639,34.47283898896803,1.9144736842105263,42,0.44680851063829785
1385,Whispering Grass (Don't Tell the Trees),Fred Fisher,Pop,1940.0,English,dataset/Doris_Fisher-Fred_Fisher/Whispering_Grass_(Don't_Tell_the_Trees)/Whispering_Grass_(Don't_Tell_the_Trees).mxl,English,0.9695121951219512,159,164.0,0.7619047619047619,0.9146390686223397,48.16690378982186,1.4904761904761905,76,0.4779874213836478
1389,Shenandoah,[Traditional],Pop,,English,dataset/[Traditional]/Shenandoah/Shenandoah.mxl,English,0.5679012345679012,46,81.0,1.203125,1.204544617013002,47.87301587301588,2.375,27,0.5869565217391305
1433,"On the Banks of the Wabash, Far Away",Paul Dresser,Pop,1881.0,English,"dataset/Paul_Dresser/On_the_Banks_of_the_Wabash,_Far_Away/On_the_Banks_of_the_Wabash,_Far_Away.mxl",English,1.39,139,100.0,0.5555555555555556,0.5392339282442464,31.080787167743676,1.6140350877192982,53,0.381294964028777
1479,Thanks a Million,Gus Kahn,Pop,1913.0,English,dataset/Arthur_Johnston-Gus_Kahn/Thanks_a_Million/Thanks_a_Million.mxl,English,0.6470588235294118,88,136.0,1.1,1.0420332688227056,39.89053092501367,3.125,45,0.5113636363636364
1493,Winter Wonderland,Felix Bernard,Rock,1934.0,English,dataset/Dick_Smith-Felix_Bernard/Winter_Wonderland/Winter_Wonderland.mxl,English,1.0451127819548873,139,133.0,0.7962962962962963,0.8362090299907875,38.46100759144237,3.185185185185185,52,0.37410071942446044
1494,Nevertheless (I'm in Love with You),Bert Kalmar,Pop,1931.0,English,dataset/Bert_Kalmar-Harry_Ruby/Nevertheless_(I'm_in_Love_with_You)/Nevertheless_(I'm_in_Love_with_You).mxl,English,1.0703125,137,128.0,0.6888888888888889,0.8738572785128453,23.287866244522597,1.3277777777777777,51,0.3722627737226277
1517,In the Garden,Charles Austin Miles,"Folk, World, & Country",1916.0,English,dataset/Charles_Austin_Miles/In_the_Garden/In_the_Garden.mxl,English,0.845360824742268,246,291.0,0.9285714285714286,0.7460470969529899,33.59378036929061,1.8571428571428572,90,0.36585365853658536
1522,My Old Dutch,Albert Chevalier,Pop,1892.0,English,dataset/Albert_Chevalier-Charles_Ingle/My_Old_Dutch/My_Old_Dutch.mxl,English,1.3375,107,80.0,0.4935064935064935,0.49259784770969517,31.054207846660685,1.456168831168831,46,0.42990654205607476
1531,There Is a Tavern in the Town,[Traditional],Pop,,English,dataset/[Traditional]/There_Is_a_Tavern_in_the_Town/There_Is_a_Tavern_in_the_Town.mxl,English,1.5061728395061729,122,81.0,0.583941605839416,0.3987633395507719,22.7784336875246,1.751824817518248,39,0.319672131147541
1538,Mimi,Lorenz Hart,Pop,1919.0,English,dataset/Lorenz_Hart-Richard_Rodgers/Mimi/Mimi.mxl,English,1.2647058823529411,129,102.0,0.5755813953488372,0.5950006930837528,24.42708333333334,2.9825581395348837,45,0.3488372093023256
1563,Wedding Bells Are Breaking up That Old Gang of Mine,Willie Raskin,Rock,1929.0,English,dataset/Irving_Kahal-Sammy_Fain-Willie_Raskin/Wedding_Bells_Are_Breaking_up_That_Old_Gang_of_Mine/Wedding_Bells_Are_Breaking_up_That_Old_Gang_of_Mine.mxl,English,0.8484848484848485,112,132.0,0.9765625,0.6550863939922352,26.24624624624626,1.953125,42,0.375
1609,The Wild Colonial Boy,[Traditional],"Folk, World, & Country",,English,dataset/[Traditional]/The_Wild_Colonial_Boy/The_Wild_Colonial_Boy.mxl,English,1.2745098039215685,65,51.0,0.572289156626506,0.4225035119300959,19.374999999999996,1.716867469879518,27,0.4153846153846154
1624,"Cuddle Up a Little Closer, Lovey Mine",Karl Hoschna,Pop,1908.0,English,"dataset/Karl_Hoschna-Otto_Harbach/Cuddle_Up_a_Little_Closer,_Lovey_Mine/Cuddle_Up_a_Little_Closer,_Lovey_Mine.mxl",English,0.8484848484848485,112,132.0,0.8176100628930818,0.9014687240984391,45.94022594022588,1.5031446540880504,49,0.4375
1646,A Bird in a Gilded Cage,Harry Von Tilzer,Pop,1909.0,English,dataset/Arthur_Lamb-Harry_Von_Tilzer/A_Bird_in_a_Gilded_Cage/A_Bird_in_a_Gilded_Cage.mxl,English,0.7772020725388601,150,193.0,0.9693877551020408,0.8324304424291047,25.100671140939607,3.857142857142857,53,0.35333333333333333
1703,Santa Lucia,[Traditional],Pop,,Italian,dataset/[Traditional]/Santa_Lucia/Santa_Lucia.mxl,English,1.0208333333333333,98,96.0,0.8245614035087719,0.5959750088232639,38.63524791359843,5.771929824561403,41,0.41836734693877553
1733,My Blue Heaven,Walter Donaldson,Rock,1927.0,English,dataset/George_Whiting-Walter_Donaldson/My_Blue_Heaven/My_Blue_Heaven.mxl,English,0.7251908396946565,95,131.0,1.0483870967741935,1.0951125933398675,39.858156028368796,2.0483870967741935,38,0.4
1748,They Can't Take That Away from Me,George Gershwin,Pop,1937.0,English,dataset/George_Gershwin-Ira_Gershwin/They_Can't_Take_That_Away_from_Me/They_Can't_Take_That_Away_from_Me.mxl,English,0.9035087719298246,206,228.0,0.7151898734177216,0.9431919422352222,31.372340681711627,1.379746835443038,85,0.41262135922330095
1758,I'll See You in My Dreams,Gus Kahn,Pop,1924.0,English,dataset/Gus_Kahn-Isham_Jones/I'll_See_You_in_My_Dreams/I'll_See_You_in_My_Dreams.mxl,English,0.4318181818181818,57,132.0,1.6153846153846154,1.303159565084417,31.904761904761905,4.846153846153847,26,0.45614035087719296
1784,When Irish Eyes Are Smiling,Ernest Ball,Pop,1913.0,English,"dataset/Chauncey_Olcott-Ernest_Ball-George_Graff,_Jr./When_Irish_Eyes_Are_Smiling/When_Irish_Eyes_Are_Smiling.mxl",English,0.6504854368932039,67,103.0,1.098901098901099,0.9470015729815672,28.787878787878796,3.1318681318681323,29,0.43283582089552236
1799,Happy Birthday to You,Patty Hill,Rock,1907.0,English,dataset/Mildred_Hill-Patty_Hill/Happy_Birthday_to_You/Happy_Birthday_to_You.mxl,No Lyrics,0.5161290322580645,32,62.0,1.1538461538461537,0.9684367932318595,30.10752688172043,2.076923076923077,14,0.4375
1805,Coquette,Gus Kahn,Rock,1928.0,English,dataset/Carmen_Lombardo-Gus_Kahn-Johnny_Green/Coquette/Coquette.mxl,English,0.967741935483871,120,124.0,0.8243243243243246,0.8380012918152354,34.31767112439381,2.1587837837837838,48,0.4
1814,La golondrina,Narciso Serradell Sevilla,Pop,,,dataset/Narciso_Serradell_Sevilla/La_golondrina/La_golondrina.mxl,No Lyrics,1.5,150,100.0,0.5268361581920898,0.4865035032298542,25.11214363563354,1.572033898305083,62,0.41333333333333333
1822,Maria Elena,Lorenzo Barcelata Castro,Pop,1933.0,Spanish,dataset/Lorenzo_Barcelata_Castro/Maria_Elena/Maria_Elena.mxl,English,0.8529411764705882,116,136.0,0.9190140845070423,1.0254461824206398,24.721751678273428,1.8380281690140845,44,0.3793103448275862
1827,Wait Till the Sun Shines Nellie,Harry Von Tilzer,Rock,1905.0,English,dataset/Andrew_B._Sterling-Harry_Von_Tilzer/Wait_Till_the_Sun_Shines_Nellie/Wait_Till_the_Sun_Shines_Nellie.mxl,English,0.40625,52,128.0,1.6103896103896105,1.4607936301962456,37.53501400560225,3.116883116883117,29,0.5576923076923077
1872,By Strauss,George Gershwin,Pop,1936.0,English,dataset/George_Gershwin-Ira_Gershwin/By_Strauss/By_Strauss.mxl,English,0.8461538461538461,99,117.0,0.7793103448275862,0.8766626805164152,45.35471331389699,1.4068965517241379,43,0.43434343434343436
1895,Home Sweet Home,John Howard Payne [1],Pop,1821.0,English,dataset/Henry_Rowley_Bishop-John_Howard_Payne_[1]/Home_Sweet_Home/Home_Sweet_Home.mxl,English,0.5454545454545454,54,99.0,1.3571428571428572,1.0286706301368393,20.754716981132084,4.071428571428571,22,0.4074074074074074
1903,Breezin' Along with the Breeze,Richard A. Whiting,Pop,1926.0,English,dataset/Haven_Gillespie-Richard_A._Whiting-Seymour_Simons/Breezin'_Along_with_the_Breeze/Breezin'_Along_with_the_Breeze.mxl,English,0.6953125,89,128.0,1.008,1.1742810566470014,42.662337662337656,1.936,44,0.4943820224719101
1912,My Mammy,Walter Donaldson,Rock,1920.0,English,dataset/Joe_Young-Sam_Lewis-Walter_Donaldson/My_Mammy/My_Mammy.mxl,English,0.7954545454545454,175,220.0,0.8515625,1.0089625221452727,41.22058018609743,1.556640625,77,0.44
1941,Walkin' My Baby Back Home,Roy Turk,Pop,1930.0,English,dataset/Fred_E._Ahlert-Roy_Turk/Walkin'_My_Baby_Back_Home/Walkin'_My_Baby_Back_Home.mxl,English,1.196969696969697,158,132.0,0.6037735849056604,0.6871186116472568,31.34672233565964,1.1367924528301887,65,0.41139240506329117
1959,"Swing Low, Sweet Chariot",[Traditional],Rock,1909.0,English,"dataset/[Traditional]/Swing_Low,_Sweet_Chariot/Swing_Low,_Sweet_Chariot.mxl",English,1.0,104,104.0,0.7751937984496124,0.8648189314229817,56.45011375451121,1.5348837209302326,58,0.5576923076923077
1967,What Shall We Do with a Drunken Sailor?,[Traditional],Pop,,English,dataset/[Traditional]/What_Shall_We_Do_with_a_Drunken_Sailor?/What_Shall_We_Do_with_a_Drunken_Sailor?.mxl,English,1.96875,63,32.0,0.4305555555555556,0.2576005137637696,20.645161290322577,1.2916666666666667,26,0.4126984126984127
1979,That Certain Feeling,George Gershwin,Pop,1925.0,English,dataset/George_Gershwin-Ira_Gershwin/That_Certain_Feeling/That_Certain_Feeling.mxl,English,0.6989795918367347,137,196.0,0.9556650246305419,0.9313927947100554,34.64052287581698,2.697044334975369,51,0.3722627737226277
1984,Glad to Be Unhappy,Lorenz Hart,Rock,1936.0,English,dataset/Lorenz_Hart-Richard_Rodgers/Glad_to_Be_Unhappy/Glad_to_Be_Unhappy.mxl,English,0.8557692307692307,89,104.0,0.8360655737704918,0.98906443405699,42.64430014430012,2.237704918032787,42,0.47191011235955055
2056,My Old Kentucky Home - Good-Night!,Stephen Foster,Pop,1845.0,English,dataset/Stephen_Foster/My_Old_Kentucky_Home_-_Good-Night!/My_Old_Kentucky_Home_-_Good-Night!.mxl,English,1.0657894736842106,81,76.0,0.6571428571428571,0.6772292490599571,38.678571428571445,2.552380952380952,36,0.4444444444444444
2059,I'll Build a Stairway to Paradise,George Gershwin,Pop,1917.0,English,dataset/B.G._DeSylva-George_Gershwin-Ira_Gershwin/I'll_Build_a_Stairway_to_Paradise/I'll_Build_a_Stairway_to_Paradise.mxl,English,1.0441176470588236,71,68.0,0.6804123711340206,0.7301869800443829,44.56153370439085,1.2731958762886597,39,0.5492957746478874
2080,When You Wore a Tulip and I Wore a Big Red Rose,Jack Mahoney,Pop,1914.0,English,dataset/Jack_Mahoney-Percy_Wenrich/When_You_Wore_a_Tulip_and_I_Wore_a_Big_Red_Rose/When_You_Wore_a_Tulip_and_I_Wore_a_Big_Red_Rose.mxl,English,0.6212121212121212,82,132.0,1.2755102040816326,0.9665910247253233,21.56378600823045,3.7346938775510203,32,0.3902439024390244
2124,I'm Mandy Fly Me,Eric Stewart,Rock,,English,dataset/Eric_Stewart-Graham_Gouldman-Kevin_Godley/I'm_Mandy_Fly_Me/I'm_Mandy_Fly_Me.mxl,English,1.15,161,140.0,0.7393617021276596,0.811253047741235,34.674603174603135,2.723404255319149,56,0.34782608695652173
2137,Where the Blue of the Night Meets the Gold of the Day,Roy Turk,Pop,1931.0,English,dataset/Bing_Crosby-Fred_E._Ahlert-Roy_Turk/Where_the_Blue_of_the_Night_Meets_the_Gold_of_the_Day/Where_the_Blue_of_the_Night_Meets_the_Gold_of_the_Day.mxl,English,0.7272727272727273,72,99.0,0.9494949494949495,0.9197467522956148,23.00469483568075,3.797979797979798,35,0.4861111111111111
2154,My Wild Irish Rose,Chauncey Olcott,Pop,1899.0,English,dataset/Chauncey_Olcott/My_Wild_Irish_Rose/My_Wild_Irish_Rose.mxl,English,0.7711442786069652,155,201.0,0.9611650485436893,0.8322659453725948,36.06060606060601,3.6116504854368934,57,0.36774193548387096
2164,The Night Is Young and You're So Beautiful,Irving Kahal,Pop,1936.0,English,dataset/Billy_Rose-Dana_Suesse-Irving_Kahal/The_Night_Is_Young_and_You're_So_Beautiful/The_Night_Is_Young_and_You're_So_Beautiful.mxl,English,0.8378378378378378,124,148.0,0.8313609467455628,0.885820094898577,31.987362231264665,1.6449704142011847,53,0.4274193548387097
2196,Molly Malone,[Traditional],"Folk, World, & Country",,English,dataset/[Traditional]/Molly_Malone/Molly_Malone.mxl,English,0.9166666666666666,77,84.0,0.7745098039215687,0.61288233757207,26.215538847117806,3.0980392156862746,39,0.5064935064935064
2245,Old Folks at Home,Stephen Foster,Pop,1845.0,English,dataset/Stephen_Foster/Old_Folks_at_Home/Old_Folks_at_Home.mxl,English,0.4765625,61,128.0,1.55,1.3028814220795384,45.95238095238096,3.1,34,0.5573770491803278
2261,Fascination,Fermo Dante Marchetti,Pop,1908.0,,dataset/Fermo_Dante_Marchetti/Fascination/Fascination.mxl,English,0.9081632653061225,89,98.0,0.8189655172413793,0.831483281303239,42.33766233766232,1.6293103448275863,42,0.47191011235955055
2269,It Had to Be You,Gus Kahn,Pop,1924.0,English,dataset/Gus_Kahn-Isham_Jones/It_Had_to_Be_You/It_Had_to_Be_You.mxl,English,1.0392156862745099,212,204.0,0.6756756756756757,0.857921878068035,24.9209768641048,1.3310810810810811,70,0.330188679245283
2280,Are You Lonesome Tonight?,Roy Turk,Rock,1927.0,English,dataset/Lou_Handman-Roy_Turk/Are_You_Lonesome_Tonight?/Are_You_Lonesome_Tonight?.mxl,No Lyrics,0.9649122807017544,110,114.0,0.875,0.6584783595532961,32.81782437745738,3.5,46,0.41818181818181815
2294,Wait Till the Sun Shines Nellie,Harry Von Tilzer,Rock,1905.0,English,dataset/Andrew_B._Sterling-Harry_Von_Tilzer/Wait_Till_the_Sun_Shines_Nellie/Wait_Till_the_Sun_Shines_Nellie.mxl,English,0.40625,52,128.0,1.6103896103896105,1.4607936301962456,37.53501400560225,3.116883116883117,29,0.5576923076923077
2325,Alouette,[Traditional],Pop,1906.0,French,dataset/[Traditional]/Alouette/Alouette.mxl,French,1.25,65,52.0,0.6493506493506493,0.5644497094052137,26.351010101010093,1.2857142857142858,29,0.4461538461538462
2337,You Turned the Tables on Me,Sidney D. Mitchell,Pop,1936.0,English,dataset/Louis_Alter-Sidney_D._Mitchell/You_Turned_the_Tables_on_Me/You_Turned_the_Tables_on_Me.mxl,English,1.1893939393939394,157,132.0,0.624390243902439,0.7724779538427697,36.02752023804651,1.1829268292682926,65,0.4140127388535032
2372,Charmaine,Lew Pollack,Pop,1920.0,English,dataset/Erno_Rapee-Lew_Pollack/Charmaine/Charmaine.mxl,English,0.696969696969697,69,99.0,0.9690721649484536,0.8669606615104598,24.705882352941178,2.9072164948453607,29,0.42028985507246375
2417,"O Come, All Ye Faithful",Frederick Oakeley,Rock,1841.0,English,"dataset/Frederick_Oakeley/O_Come,_All_Ye_Faithful/O_Come,_All_Ye_Faithful.mxl",English,0.75,63,84.0,0.9642857142857143,0.8046949817200566,27.634408602150533,1.9047619047619047,28,0.4444444444444444
2432,Nevertheless (I'm in Love with You),Bert Kalmar,Pop,1931.0,English,dataset/Bert_Kalmar-Harry_Ruby/Nevertheless_(I'm_in_Love_with_You)/Nevertheless_(I'm_in_Love_with_You).mxl,English,1.0703125,137,128.0,0.6888888888888889,0.8738572785128453,23.287866244522597,1.3277777777777777,51,0.3722627737226277
2465,What Child Is This?,William Chatterton Dix,Pop,1867.0,English,dataset/William_Chatterton_Dix/What_Child_Is_This?/What_Child_Is_This?.mxl,English,1.4782608695652173,85,57.5,0.5333333333333333,0.40980057093238403,12.766439909297052,1.0476190476190477,34,0.4
2484,Honey,Richard A. Whiting,Rock,1914.0,English,dataset/Haven_Gillespie-Richard_A._Whiting-Seymour_Simons/Honey/Honey.mxl,English,0.7941176470588235,54,68.0,0.7710843373493976,0.9061410460280729,51.617209889305215,1.4939759036144578,29,0.5370370370370371
2515,I'm Old Fashioned,Jerome Kern,Pop,1942.0,English,dataset/Jerome_Kern-Johnny_Mercer/I'm_Old_Fashioned/I'm_Old_Fashioned.mxl,English,0.7083333333333334,102,144.0,0.8974358974358975,0.8561952747212304,27.015558698727023,2.6923076923076925,38,0.37254901960784315
2549,Nice Work if You Can Get It,George Gershwin,Pop,1937.0,English,dataset/George_Gershwin-Ira_Gershwin/Nice_Work_if_You_Can_Get_It/Nice_Work_if_You_Can_Get_It.mxl,English,0.8823529411764706,120,136.0,0.7252747252747253,0.8861895306496144,41.149855743606516,1.4038461538461542,64,0.5333333333333333
2554,September in the Rain,Al Dubin,Rock,1935.0,English,dataset/Al_Dubin-Harry_Warren/September_in_the_Rain/September_in_the_Rain.mxl,English,0.6172839506172839,50,81.0,0.9871794871794872,1.05300047171185,26.56948493683188,1.9487179487179487,26,0.52
2567,Daddy Wouldn't Buy Me a Bow-Wow,Joseph Tabrar,Pop,1894.0,English,dataset/Joseph_Tabrar/Daddy_Wouldn't_Buy_Me_a_Bow-Wow/Daddy_Wouldn't_Buy_Me_a_Bow-Wow.mxl,English,1.0,100,100.0,0.7804878048780488,0.7734053656442883,22.07150873817541,2.2682926829268295,33,0.33
2586,I'm Always Chasing Rainbows,Joseph McCarthy,Pop,1918.0,English,dataset/Harry_Carroll-Joseph_McCarthy/I'm_Always_Chasing_Rainbows/I'm_Always_Chasing_Rainbows.mxl,English,0.65625,84,128.0,1.008130081300813,1.2247178866081947,46.26506024096384,2.016260162601626,39,0.4642857142857143
2600,My Gal Sal,Paul Dresser,Pop,1905.0,English,dataset/Paul_Dresser/My_Gal_Sal/My_Gal_Sal.mxl,English,0.696969696969697,69,99.0,0.9946808510638298,0.9181812528240666,30.448179271708703,1.9893617021276595,33,0.4782608695652174
2647,Battle Hymn of the Republic,Julia Ward Howe,Pop,1864.0,English,dataset/Julia_Ward_Howe/Battle_Hymn_of_the_Republic/Battle_Hymn_of_the_Republic.mxl,English,1.2196969696969697,161,132.0,0.6840659340659341,0.6002920132295649,26.23809523809524,2.019230769230769,46,0.2857142857142857
2648,I'll Be Seeing You,Irving Kahal,Pop,1938.0,English,dataset/Irving_Kahal-Sammy_Fain/I'll_Be_Seeing_You/I'll_Be_Seeing_You.mxl,No Lyrics,0.90625,116,128.0,0.8157894736842105,0.7493071592054653,28.43340234644582,2.4276315789473686,52,0.4482758620689655
2654,"Jesu, Joy of Man's Desiring",[Traditional],Pop,,English,"dataset/[Traditional]/Jesu,_Joy_of_Man's_Desiring/Jesu,_Joy_of_Man's_Desiring.mxl",English,2.1502347417840375,458,213.0,0.33870967741935665,0.3795190574871755,13.627175158903823,0.676344086021509,68,0.14847161572052403
2665,Pie Jesu,[Traditional],Pop,,Latin,dataset/Andrew_Lloyd_Webber-[Traditional]/Pie_Jesu/Pie_Jesu.mxl,French,1.3863636363636365,183,132.0,0.5333333333333333,0.47700599809878885,23.001508295625932,0.95,60,0.32786885245901637
2715,Waltzing Matilda,Banjo Paterson,Pop,1902.0,English,dataset/Banjo_Paterson-Marie_Cowan/Waltzing_Matilda/Waltzing_Matilda.mxl,English,1.421875,91,64.0,0.5254237288135594,0.37871021985600567,19.259259259259252,1.0338983050847457,29,0.31868131868131866
2720,L'Internationale,Pierre De Geyter,Pop,1888.0,French,dataset/Eugène_Pottier-Pierre_De_Geyter/L'Internationale/L'Internationale.mxl,French,0.932806324110672,118,126.5,0.7455089820359282,0.7793523018496612,27.757427757427756,1.3832335329341316,52,0.4406779661016949
2724,Because,Guy d'Hardelot,Pop,,English,dataset/Edward_Teschemacher-Guy_d'Hardelot/Because/Because.mxl,English,1.0763888888888888,155,144.0,0.717948717948718,0.7933608468204035,25.714285714285705,2.0538461538461537,64,0.4129032258064516
2729,"Yes Sir, That's My Baby",Walter Donaldson,Pop,1925.0,English,"dataset/Gus_Kahn-Walter_Donaldson/Yes_Sir,_That's_My_Baby/Yes_Sir,_That's_My_Baby.mxl",English,0.5808823529411765,79,136.0,1.32,1.0851727973000436,45.98290598290599,3.81,32,0.4050632911392405
2762,Isn't It a Pity?,George Gershwin,Pop,1933.0,English,dataset/George_Gershwin-Ira_Gershwin/Isn't_It_a_Pity?/Isn't_It_a_Pity?.mxl,English,1.0408163265306123,204,196.0,0.6442953020134228,0.7749474298690872,28.52115648589591,1.192953020134228,85,0.4166666666666667
2769,Annie Laurie,Alicia Scott,Pop,1855.0,English,dataset/Alicia_Scott/Annie_Laurie/Annie_Laurie.mxl,English,0.90625,58,64.0,0.7894736842105263,0.7356663551839137,30.810359231411866,2.3684210526315788,32,0.5517241379310345
2787,The Sheik of Araby,Harry B. Smith,Pop,1898.0,English,dataset/Francis_Wheeler-Harry_B._Smith-Ted_Snyder/The_Sheik_of_Araby/The_Sheik_of_Araby.mxl,English,0.4318181818181818,57,132.0,1.4880952380952381,1.432979310812064,13.095238095238093,4.464285714285714,22,0.38596491228070173
